0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
0.0029,0.0017,1.0E-5,0.02689,0.05533,0.00818,0.00127,3.0E-5,1.2E-4,0.00233,0.00332,0.0,0.00102,0.0,0.00354,0.0,0.00862,0.02123,1.6E-4,0.00169,0.00173,0.00735,0.02163,0.00398,0.0,0.00104,1.3E-4,0.00213,0.0,0.0,0.0027,0.0,0.00125,0.00152,1.8E-4,0.0,0.00196,1.0E-5,0.00134,0.0,education-science
0.0,0.0,7.0E-5,0.00275,6.9E-4,6.0E-4,0.0,1.1E-4,1.2E-4,8.0E-5,3.0E-5,0.0,5.0E-5,0.0,9.0E-5,0.0,6.2E-4,3.9E-4,2.0E-5,0.001,1.6E-4,5.0E-5,0.00116,6.1E-4,0.0,4.0E-5,6.0E-5,6.0E-5,0.0,0.0,6.0E-5,6.0E-5,0.00121,4.5E-4,8.0E-5,7.0E-5,7.0E-5,1.0E-4,1.8E-4,0.0,education-science
0.00334,0.00201,0.0,0.03307,0.06425,0.00895,0.00146,5.0E-5,1.4E-4,0.00272,0.00388,1.9E-4,0.00124,1.5E-4,0.00407,0.0,0.00993,0.02457,2.0E-4,9.9E-4,0.00198,0.00852,0.02503,0.00452,0.0,0.00147,1.5E-4,0.00264,0.0,0.0,0.00306,1.0E-5,0.00145,0.00143,2.1E-4,1.5E-4,0.00228,2.0E-5,0.00154,0.0,education-science
0.00138,8.7E-4,8.3E-4,0.00561,0.0118,0.00242,5.4E-4,7.0E-5,3.7E-4,5.0E-4,6.2E-4,5.1E-4,5.6E-4,5.0E-5,0.00108,0.0,0.00505,0.00417,4.1E-4,3.9E-4,4.1E-4,0.0016,0.00673,0.0014,5.7E-4,6.6E-4,4.1E-4,9.8E-4,0.0,4.0E-5,6.0E-4,1.7E-4,6.6E-4,4.5E-4,3.0E-4,2.0E-4,0.00123,2.1E-4,7.3E-4,1.5E-4,education-science
0.00177,8.8E-4,7.0E-4,0.01117,0.02237,0.00376,5.6E-4,6.0E-5,1.8E-4,9.6E-4,0.00117,0.0,5.6E-4,9.0E-5,0.00161,0.0,0.00413,0.00778,2.0E-4,6.1E-4,8.1E-4,0.00281,0.01157,0.00215,1.1E-4,9.4E-4,1.8E-4,0.00111,0.0,0.0,9.6E-4,4.2E-4,0.00158,8.0E-4,1.9E-4,2.6E-4,0.00135,3.9E-4,0.00241,6.0E-5,education-science
3.6E-4,1.3E-4,2.6E-4,0.00444,0.0045,0.00104,6.4E-4,4.0E-5,3.3E-4,0.00217,4.5E-4,0.0,2.1E-4,0.0,0.00108,0.0,0.00146,0.00321,3.0E-5,4.7E-4,5.4E-4,8.2E-4,0.00308,3.8E-4,0.0,8.1E-4,7.3E-4,0.00153,0.0,4.0E-5,4.9E-4,2.5E-4,0.00184,4.0E-4,2.5E-4,7.9E-4,6.4E-4,0.0,3.8E-4,8.7E-4,education-science
2.6E-4,4.1E-4,8.7E-4,0.01756,0.00795,0.00576,4.4E-4,4.3E-4,0.00299,0.00133,0.0,2.1E-4,2.4E-4,0.0,0.002,0.0,0.00773,0.00265,0.0013,0.00285,0.00204,0.00316,0.014,9.0E-5,0.00355,0.00135,0.00304,0.00256,0.0,4.8E-4,0.00139,0.0036,0.0135,0.00308,0.00146,7.7E-4,0.00341,7.9E-4,0.00175,0.00104,education-science
5.7E-4,0.00198,0.0023,0.00773,0.00341,0.00408,6.4E-4,3.9E-4,0.00281,3.9E-4,1.0E-4,6.3E-4,0.00728,0.00154,0.00184,0.0,0.01227,0.0035,3.8E-4,0.00215,0.00424,0.00205,0.00551,0.00207,7.3E-4,0.00456,0.00334,0.00157,0.0,7.9E-4,0.00152,8.6E-4,0.00693,0.00543,0.00269,4.9E-4,0.00488,0.00207,0.00446,3.7E-4,education-science
2.0E-4,0.00189,0.00234,0.00425,0.00154,0.00255,6.0E-4,0.0,0.00238,4.8E-4,0.0,6.8E-4,0.00704,0.00118,0.00172,0.0,0.00945,0.00316,3.7E-4,0.00241,0.00386,0.00211,0.00148,0.00192,6.6E-4,0.00424,0.00336,0.00152,0.0,8.3E-4,0.00156,8.1E-4,0.00269,0.00506,0.00253,7.5E-4,0.00477,0.00205,0.00482,7.4E-4,education-science
1.1E-4,4.9E-4,6.4E-4,0.01259,0.00568,0.00453,5.1E-4,0.00112,0.00124,0.00154,3.0E-5,1.8E-4,5.0E-5,3.8E-4,6.9E-4,0.0,0.00458,0.00132,2.6E-4,0.00185,0.00107,6.0E-4,0.0114,2.3E-4,1.3E-4,6.1E-4,9.3E-4,5.8E-4,0.0,1.3E-4,0.00116,7.4E-4,0.01107,0.00114,6.8E-4,4.4E-4,7.6E-4,5.6E-4,0.001,3.5E-4,education-science
3.0E-4,1.4E-4,2.9E-4,0.00194,3.8E-4,3.6E-4,3.3E-4,0.0,2.3E-4,5.9E-4,2.5E-4,0.0,1.7E-4,0.00176,4.8E-4,0.0,0.00134,3.1E-4,6.0E-5,7.5E-4,4.0E-5,3.6E-4,8.3E-4,6.0E-5,2.7E-4,1.2E-4,4.4E-4,4.1E-4,0.0,1.7E-4,5.0E-4,0.00122,6.2E-4,4.0E-5,4.1E-4,2.9E-4,3.4E-4,4.8E-4,4.6E-4,8.0E-4,education-science
8.8E-4,5.5E-4,3.6E-4,0.0093,0.01503,0.00271,3.6E-4,5.0E-5,3.1E-4,6.7E-4,8.6E-4,7.0E-5,3.8E-4,1.5E-4,0.00129,0.0,0.00327,0.00645,2.0E-5,0.00125,5.5E-4,0.00212,0.00717,8.4E-4,2.9E-4,4.0E-4,1.1E-4,5.9E-4,0.0,2.6E-4,7.5E-4,6.0E-5,0.00198,4.3E-4,1.4E-4,2.4E-4,8.9E-4,1.0E-4,8.4E-4,1.1E-4,education-science
3.4E-4,5.0E-4,5.8E-4,0.00626,0.00309,0.00173,4.1E-4,8.7E-4,6.1E-4,0.00258,0.0,2.9E-4,0.0,4.0E-4,0.00248,0.0,0.00588,0.00207,8.0E-5,0.00297,0.00121,0.0027,0.0018,1.2E-4,0.00112,4.5E-4,8.2E-4,0.00148,0.0,1.3E-4,0.00187,6.5E-4,0.00115,4.8E-4,5.2E-4,0.00114,9.5E-4,2.5E-4,0.00251,0.00229,education-science
2.6E-4,1.1E-4,9.2E-4,0.00411,0.00106,7.6E-4,1.2E-4,9.2E-4,1.7E-4,2.4E-4,0.0,6.0E-4,0.0,0.0,3.2E-4,0.0,0.00383,9.2E-4,6.0E-5,0.00148,0.0,3.9E-4,8.3E-4,0.0,0.00204,8.0E-5,1.6E-4,2.6E-4,0.0,2.6E-4,1.4E-4,8.0E-5,6.8E-4,9.0E-5,1.8E-4,0.00102,3.5E-4,7.6E-4,0.00959,0.00112,education-science
8.5E-4,4.4E-4,6.0E-4,0.0082,0.00179,6.5E-4,9.5E-4,1.0E-4,0.00117,6.7E-4,0.00193,6.0E-4,1.9E-4,2.3E-4,0.00162,0.0,0.00422,0.00111,7.4E-4,0.00268,1.6E-4,0.0015,0.00131,1.9E-4,9.6E-4,7.1E-4,0.00275,0.00148,0.0,2.6E-4,0.00276,0.00221,0.00125,5.2E-4,0.00144,0.00347,9.5E-4,0.00145,0.0016,0.00134,education-science
5.3E-4,5.0E-5,3.7E-4,0.00751,0.00189,0.00109,2.9E-4,1.0E-4,3.3E-4,1.8E-4,1.2E-4,0.0,6.0E-5,0.0,3.7E-4,0.0,0.00428,7.5E-4,1.0E-4,0.00164,1.5E-4,5.2E-4,0.00205,9.0E-5,0.00104,2.4E-4,3.1E-4,2.7E-4,0.0,1.0E-4,1.2E-4,1.6E-4,0.00195,2.4E-4,2.6E-4,0.00127,5.1E-4,9.0E-5,0.00113,0.00109,education-science
2.9E-4,6.6E-4,0.00205,0.00188,0.00242,3.4E-4,1.8E-4,2.4E-4,3.3E-4,7.8E-4,0.0,7.0E-5,2.4E-4,1.4E-4,0.00224,0.0,0.00171,0.00102,1.5E-4,6.6E-4,2.0E-4,2.2E-4,8.8E-4,6.9E-4,0.00106,1.0E-4,1.2E-4,3.0E-5,0.0,0.0,1.2E-4,5.6E-4,4.1E-4,3.7E-4,4.1E-4,3.6E-4,1.7E-4,0.00179,0.00617,8.9E-4,education-science
7.7E-4,3.6E-4,8.2E-4,0.00205,0.00199,0.00107,2.6E-4,0.0,5.0E-5,6.0E-5,3.0E-5,2.2E-4,0.00101,0.0,2.8E-4,0.0,0.00286,4.7E-4,3.6E-4,6.9E-4,8.0E-5,3.2E-4,0.00297,0.00108,4.8E-4,3.8E-4,3.3E-4,3.5E-4,0.0,0.0,5.0E-5,7.0E-5,4.3E-4,3.1E-4,1.0E-4,4.6E-4,9.3E-4,7.0E-5,5.2E-4,3.1E-4,education-science
2.0E-4,3.8E-4,0.00168,0.00383,0.00116,6.1E-4,8.6E-4,0.00226,0.00106,9.3E-4,0.00253,5.2E-4,6.0E-5,6.7E-4,7.5E-4,0.0,0.0038,0.00115,0.00197,0.00172,3.3E-4,6.6E-4,8.0E-4,0.0,0.00624,4.2E-4,0.00156,8.2E-4,0.0,0.00107,0.00116,0.00122,0.00129,3.2E-4,9.6E-4,0.00123,8.7E-4,0.00146,0.00896,0.00162,education-science
6.0E-5,0.0,1.7E-4,0.00101,5.1E-4,2.3E-4,4.0E-5,1.4E-4,5.6E-4,2.3E-4,3.5E-4,0.0,0.0,4.0E-5,4.5E-4,0.0,9.0E-4,1.8E-4,6.0E-5,4.2E-4,1.5E-4,1.0E-4,1.8E-4,0.0,2.1E-4,3.0E-5,1.5E-4,1.5E-4,0.0,2.5E-4,1.4E-4,0.00423,3.8E-4,0.0,4.7E-4,2.1E-4,1.0E-4,5.4E-4,6.8E-4,0.00226,education-science
0.00101,1.8E-4,7.8E-4,0.00941,0.00256,0.00133,3.2E-4,4.2E-4,1.8E-4,7.0E-4,7.0E-5,2.4E-4,2.1E-4,1.9E-4,0.0013,0.0,0.00849,0.00221,2.6E-4,0.00362,1.8E-4,9.5E-4,0.00193,3.0E-4,0.00215,2.4E-4,3.9E-4,4.6E-4,0.0,1.3E-4,9.7E-4,4.2E-4,0.00152,2.3E-4,3.5E-4,0.00206,7.9E-4,5.6E-4,0.00404,0.00235,education-science
3.0E-4,2.6E-4,0.00123,0.00146,9.1E-4,3.2E-4,5.0E-5,1.1E-4,7.0E-5,2.7E-4,6.0E-5,0.0,0.0033,5.0E-5,6.1E-4,0.0,0.00624,3.0E-4,9.0E-5,0.00106,0.0,3.4E-4,0.0061,0.00102,2.6E-4,1.5E-4,5.7E-4,2.4E-4,0.0,1.1E-4,5.7E-4,1.9E-4,4.3E-4,4.0E-5,2.5E-4,3.0E-4,2.8E-4,1.6E-4,6.4E-4,9.5E-4,education-science
5.3E-4,1.2E-4,2.4E-4,0.00273,0.00101,7.6E-4,9.0E-5,6.0E-5,2.9E-4,1.0E-4,0.0,0.0,7.0E-5,1.7E-4,1.4E-4,0.0,0.00206,3.4E-4,2.0E-5,4.7E-4,3.6E-4,2.6E-4,0.00181,0.0,4.1E-4,2.2E-4,1.8E-4,1.4E-4,0.0,2.2E-4,9.0E-5,7.0E-5,0.00222,1.9E-4,4.0E-4,2.1E-4,0.00164,1.0E-4,3.0E-4,4.6E-4,education-science
1.3E-4,2.9E-4,2.4E-4,0.00261,9.4E-4,8.1E-4,3.4E-4,0.00102,3.6E-4,0.00194,0.0,6.0E-5,0.0,4.0E-4,0.00117,0.0,9.6E-4,9.3E-4,6.0E-5,0.00122,1.9E-4,0.0012,0.00204,0.0,2.2E-4,0.00107,1.5E-4,7.0E-4,0.0,2.2E-4,0.00142,6.0E-4,0.00154,5.0E-4,1.7E-4,0.00173,5.2E-4,3.1E-4,6.5E-4,5.6E-4,education-science
2.5E-4,6.8E-4,8.7E-4,0.00522,0.00145,7.8E-4,0.00107,0.00119,0.00352,0.00157,0.00517,0.00173,3.9E-4,6.5E-4,0.00209,0.0,0.00403,0.00125,0.00189,0.00237,4.3E-4,0.00273,0.00177,5.0E-5,0.005,0.0014,0.00603,0.00312,0.0,9.0E-4,0.00497,0.00263,0.00225,0.001,0.00308,0.00463,0.00225,0.00239,0.0014,0.00205,education-science
6.5E-4,0.00198,0.00276,0.01462,0.00975,0.00724,0.00127,1.0E-4,0.00391,0.0029,0.00167,0.00261,6.0E-5,8.0E-5,0.00696,0.0,0.01436,0.00654,0.00111,0.00888,0.00253,0.01506,0.00754,8.4E-4,0.00153,0.00281,0.00703,0.00968,0.0,9.8E-4,0.00816,0.0042,0.00423,0.00232,0.00438,0.00342,0.00453,8.8E-4,0.00667,0.00422,education-science
4.6E-4,1.3E-4,5.2E-4,0.00393,8.9E-4,0.00149,4.8E-4,0.00129,6.1E-4,4.3E-4,2.3E-4,2.8E-4,1.5E-4,1.8E-4,0.00101,0.0,0.03276,8.3E-4,3.7E-4,3.7E-4,2.1E-4,7.9E-4,0.00323,0.00142,1.2E-4,3.9E-4,5.3E-4,9.0E-4,0.0,2.8E-4,0.00105,8.8E-4,9.8E-4,7.9E-4,5.7E-4,0.0,6.0E-4,4.4E-4,7.7E-4,1.6E-4,education-science
4.5E-4,0.00214,0.00246,0.00659,0.00138,0.00476,6.9E-4,7.5E-4,0.00281,3.9E-4,0.0,6.5E-4,0.00627,0.00134,0.00173,0.0,0.04352,0.00319,4.3E-4,0.00144,0.00447,0.00202,0.00486,0.00363,0.0,0.00482,0.00362,0.0017,0.0,8.9E-4,0.00168,0.00145,0.00396,0.00635,0.00291,4.0E-5,0.00504,0.00233,0.00463,0.0,education-science
4.3E-4,3.6E-4,7.8E-4,0.00221,3.7E-4,8.7E-4,3.7E-4,3.7E-4,4.3E-4,4.9E-4,5.3E-4,1.1E-4,0.00101,0.00117,5.9E-4,0.0,0.01861,7.1E-4,0.00105,3.6E-4,5.2E-4,5.5E-4,0.00163,0.00141,0.0,6.7E-4,9.3E-4,8.3E-4,0.0,4.8E-4,8.5E-4,0.00126,7.7E-4,8.5E-4,7.7E-4,2.1E-4,0.0011,6.7E-4,7.9E-4,1.9E-4,education-science
0.00107,3.6E-4,7.1E-4,0.00369,0.00206,0.0019,2.9E-4,5.0E-4,1.6E-4,8.0E-5,3.0E-5,6.0E-5,4.1E-4,1.9E-4,2.7E-4,0.0,0.02079,3.6E-4,2.0E-4,3.8E-4,2.2E-4,2.4E-4,0.0046,0.00174,2.3E-4,4.5E-4,2.0E-4,4.4E-4,0.0,1.3E-4,8.0E-5,5.2E-4,0.0016,5.8E-4,2.7E-4,3.6E-4,0.00111,1.2E-4,3.8E-4,1.7E-4,education-science
2.9E-4,3.7E-4,7.1E-4,0.00771,0.00223,0.00235,3.9E-4,0.00241,0.00141,6.7E-4,0.0,9.0E-5,0.0,1.4E-4,8.6E-4,0.0,0.0279,5.7E-4,6.1E-4,0.00161,4.1E-4,0.00113,0.00574,9.2E-4,1.2E-4,2.6E-4,0.00127,7.2E-4,0.0,6.0E-5,0.00215,0.00121,0.00424,9.9E-4,0.00107,3.9E-4,0.0012,5.4E-4,5.9E-4,2.3E-4,education-science
7.0E-4,5.0E-5,7.0E-5,0.00686,7.4E-4,0.00233,3.0E-5,0.00115,1.3E-4,1.0E-5,0.0,0.0,3.3E-4,2.0E-4,1.4E-4,0.0,0.05839,1.8E-4,1.0E-5,5.1E-4,1.0E-4,5.6E-4,0.00529,0.00202,5.5E-4,1.2E-4,1.0E-4,6.0E-5,0.0,0.0,2.0E-5,8.6E-4,0.00132,7.2E-4,4.0E-5,1.3E-4,2.1E-4,4.0E-5,3.0E-4,9.0E-5,education-science
2.9E-4,1.0E-4,0.00223,0.0036,6.4E-4,0.00128,7.0E-4,8.1E-4,0.00126,0.00155,0.00359,9.7E-4,4.7E-4,9.3E-4,0.00117,0.0,0.0227,0.00198,0.00548,0.00116,4.1E-4,0.0013,0.00228,7.8E-4,0.0,0.00128,0.00377,0.00321,0.0,0.00167,0.00281,0.00157,0.00127,0.00128,0.00176,0.00272,0.00193,0.00236,0.00163,5.5E-4,education-science
5.0E-4,3.6E-4,0.00235,0.0019,8.4E-4,6.0E-4,0.00103,9.0E-4,5.3E-4,0.00223,2.4E-4,6.2E-4,2.9E-4,6.5E-4,0.00213,0.0,0.00392,0.0013,3.9E-4,5.6E-4,3.1E-4,0.00105,0.00144,6.1E-4,1.8E-4,4.0E-4,9.8E-4,0.00119,0.0,5.7E-4,0.0023,0.00181,0.00108,4.3E-4,8.3E-4,0.0,7.7E-4,7.7E-4,0.0017,0.00109,education-science
1.5E-4,0.0,7.1E-4,0.00136,3.1E-4,4.6E-4,1.4E-4,3.6E-4,1.1E-4,2.0E-5,2.5E-4,9.0E-5,2.3E-4,9.0E-5,8.0E-5,0.0,0.01254,9.0E-5,2.1E-4,1.9E-4,1.3E-4,1.9E-4,0.00339,4.4E-4,1.1E-4,1.0E-4,3.3E-4,1.7E-4,0.0,3.0E-4,6.0E-5,3.6E-4,1.6E-4,2.0E-4,9.0E-5,1.2E-4,1.2E-4,0.0,2.0E-4,0.0,education-science
4.8E-4,3.1E-4,0.00181,0.00303,9.2E-4,0.00128,3.7E-4,4.3E-4,3.7E-4,2.4E-4,8.0E-5,1.4E-4,5.9E-4,7.2E-4,6.4E-4,0.0,0.0235,7.2E-4,1.6E-4,4.0E-4,9.2E-4,6.9E-4,0.00251,0.00112,2.1E-4,8.1E-4,4.9E-4,7.2E-4,0.0,3.8E-4,4.7E-4,5.6E-4,8.6E-4,0.0017,6.0E-4,1.8E-4,0.00117,6.0E-4,0.00152,2.0E-4,education-science
0.00121,0.001,0.00242,0.00398,0.00591,0.00199,5.1E-4,3.6E-4,3.9E-4,4.3E-4,3.0E-4,8.4E-4,6.1E-4,1.3E-4,0.00171,0.0,0.01109,0.00247,3.9E-4,4.8E-4,4.3E-4,0.0013,0.00894,0.00169,1.1E-4,8.5E-4,4.6E-4,0.00147,0.0,3.1E-4,4.1E-4,4.8E-4,6.7E-4,5.0E-4,5.3E-4,8.9E-4,0.00153,2.7E-4,0.00134,1.9E-4,education-science
0.0018,0.00129,0.00111,0.00999,0.00404,0.0024,0.0013,0.00377,0.00204,8.1E-4,0.00268,0.00207,3.9E-4,7.6E-4,0.00235,0.0,0.04307,0.00162,0.00132,0.00255,6.1E-4,0.00244,0.00529,0.00196,0.00343,9.4E-4,0.00292,0.00186,0.0,6.0E-4,0.00281,0.00246,0.0028,0.00136,0.00176,0.00208,0.00139,0.00174,0.00131,7.6E-4,education-science
5.6E-4,2.8E-4,7.8E-4,0.00798,0.00224,0.00286,4.6E-4,7.4E-4,9.3E-4,5.8E-4,1.6E-4,1.6E-4,6.0E-4,3.3E-4,8.2E-4,0.0,0.03292,6.8E-4,6.0E-5,9.3E-4,7.9E-4,7.0E-4,0.00673,0.00148,0.0,6.5E-4,9.0E-4,4.6E-4,0.0,1.9E-4,6.7E-4,0.00156,0.00488,0.00122,9.2E-4,1.4E-4,0.00117,3.9E-4,7.9E-4,2.3E-4,education-science
3.7E-4,1.9E-4,8.4E-4,0.0096,0.0037,0.00205,0.00143,9.8E-4,0.00512,0.00168,0.01049,0.00372,4.0E-5,5.8E-4,0.00377,0.0,0.01804,0.00263,0.00346,0.00535,5.6E-4,0.00469,0.00437,7.6E-4,7.0E-5,0.00186,0.01229,0.00547,0.0,3.2E-4,0.01098,0.00489,0.00285,0.00311,0.00555,0.01179,0.00128,0.00564,0.00226,6.6E-4,education-science
6.1E-4,5.0E-5,0.00174,0.00859,0.00321,0.00266,3.1E-4,6.2E-4,9.5E-4,0.00113,1.9E-4,3.2E-4,0.0,7.0E-5,0.00104,0.0,0.02261,0.00151,0.0,9.8E-4,0.00143,9.6E-4,0.00702,7.3E-4,0.0,4.8E-4,8.4E-4,3.1E-4,0.0,4.0E-5,4.1E-4,0.001,0.00552,8.7E-4,9.5E-4,4.7E-4,8.9E-4,1.6E-4,7.6E-4,0.00171,education-science
0.00103,5.0E-4,0.00111,0.00327,0.00494,0.00157,0.00115,2.3E-4,5.8E-4,9.5E-4,2.3E-4,2.8E-4,4.4E-4,1.2E-4,0.00144,0.0,0.00956,0.00203,3.7E-4,4.3E-4,8.0E-4,0.00124,0.00643,0.00178,3.7E-4,5.3E-4,7.7E-4,0.00113,0.0,1.2E-4,0.00153,8.1E-4,9.3E-4,4.6E-4,5.9E-4,1.1E-4,0.00136,2.5E-4,7.7E-4,6.5E-4,education-science
9.4E-4,2.5E-4,3.9E-4,0.00235,0.00199,0.0011,1.3E-4,2.6E-4,3.0E-5,2.0E-5,2.0E-5,1.7E-4,2.2E-4,9.0E-5,3.2E-4,0.0,0.01412,4.5E-4,2.6E-4,2.5E-4,6.0E-5,4.0E-4,0.00536,0.00116,0.0,3.8E-4,2.0E-4,3.5E-4,0.0,0.0,4.0E-5,2.3E-4,1.8E-4,2.1E-4,5.0E-5,6.6E-4,5.8E-4,3.0E-5,1.4E-4,9.0E-5,education-science
9.0E-4,6.8E-4,7.4E-4,0.0035,0.00301,0.00186,2.3E-4,4.8E-4,3.1E-4,9.0E-5,3.0E-4,1.3E-4,3.8E-4,9.0E-5,0.00101,0.0,0.02644,0.00134,6.1E-4,3.1E-4,2.9E-4,8.6E-4,0.00863,0.00165,0.0,6.3E-4,5.7E-4,9.2E-4,0.0,1.2E-4,2.5E-4,6.0E-4,7.0E-4,4.9E-4,3.2E-4,6.1E-4,0.00104,2.2E-4,3.2E-4,9.0E-5,education-science
0.00105,3.8E-4,0.00108,0.00409,0.00259,0.00187,2.1E-4,0.00129,0.00121,5.3E-4,1.9E-4,2.6E-4,2.8E-4,0.0,0.00153,0.0,0.02264,3.8E-4,4.0E-4,2.1E-4,0.00143,2.9E-4,0.0039,0.00395,4.4E-4,0.00116,2.2E-4,7.3E-4,0.0,0.0,5.3E-4,0.00104,6.5E-4,4.2E-4,0.00147,1.3E-4,0.0031,4.3E-4,0.00209,0.0126,education-science
0.0019,8.4E-4,0.00109,0.00511,0.00776,0.00342,6.1E-4,2.4E-4,5.5E-4,6.0E-4,3.0E-4,7.0E-4,5.3E-4,0.0,0.00173,0.0,0.01558,0.00299,5.9E-4,0.00113,5.8E-4,0.00285,0.00955,0.0022,0.0,0.00126,0.00132,0.00216,0.0,1.2E-4,0.00107,8.2E-4,0.00101,6.1E-4,6.1E-4,3.5E-4,0.00183,6.0E-5,9.4E-4,3.2E-4,education-science
0.00316,7.6E-4,0.00118,0.00177,0.00498,0.0011,7.7E-4,8.0E-5,4.3E-4,7.3E-4,1.7E-4,4.8E-4,6.2E-4,6.0E-5,5.4E-4,0.0,0.00127,4.8E-4,6.5E-4,7.4E-4,4.9E-4,6.0E-4,0.00239,0.00106,4.1E-4,5.1E-4,4.4E-4,0.00112,0.0,3.3E-4,3.8E-4,5.4E-4,5.6E-4,3.5E-4,3.3E-4,0.00242,0.00118,2.3E-4,7.8E-4,1.7E-4,education-science
0.00224,0.00104,1.8E-4,0.00419,0.0051,0.00107,1.5E-4,0.00166,0.00157,3.9E-4,1.4E-4,3.9E-4,2.1E-4,5.0E-5,4.4E-4,0.0,0.00217,3.9E-4,1.9E-4,2.4E-4,0.00268,2.0E-4,0.002,0.00303,0.0,0.0029,8.8E-4,5.7E-4,0.0,0.00251,0.00137,8.8E-4,7.8E-4,4.7E-4,0.003,5.7E-4,0.0013,3.9E-4,7.0E-4,0.0,education-science
0.0033,2.6E-4,1.6E-4,0.00176,0.00524,3.7E-4,0.00136,3.6E-4,0.00118,0.00243,2.0E-4,0.00106,3.0E-4,0.0,0.00146,0.0,7.5E-4,7.8E-4,5.3E-4,0.0,2.6E-4,3.0E-4,5.3E-4,0.0,1.9E-4,1.1E-4,1.4E-4,6.0E-4,0.0,0.0,5.5E-4,3.2E-4,3.5E-4,7.8E-4,1.2E-4,0.00323,9.0E-5,4.5E-4,4.9E-4,0.0,education-science
0.00462,4.1E-4,0.00189,0.0021,0.0049,7.1E-4,5.1E-4,7.0E-5,2.7E-4,0.00172,5.3E-4,0.00132,6.1E-4,2.6E-4,6.2E-4,0.0,0.00111,9.3E-4,0.00141,1.2E-4,1.5E-4,4.0E-4,6.9E-4,6.0E-5,9.0E-5,4.6E-4,6.8E-4,0.00115,0.0,8.8E-4,7.6E-4,4.2E-4,4.8E-4,2.2E-4,3.8E-4,0.00217,6.3E-4,5.2E-4,0.0014,4.0E-4,education-science
0.00537,0.00136,0.00407,0.00503,0.01212,0.0055,0.00141,0.0013,5.7E-4,1.7E-4,0.0012,0.0,0.00256,5.5E-4,0.00129,0.0,0.00699,0.00181,0.00167,0.00116,7.9E-4,0.00144,0.01365,0.00666,2.0E-5,0.00291,7.0E-4,0.00365,0.0,0.0,3.5E-4,3.5E-4,0.0024,7.1E-4,0.00127,0.00251,0.00534,3.9E-4,0.00165,3.0E-5,education-science
0.00329,4.6E-4,0.00191,0.00174,0.00231,0.00131,7.3E-4,0.0,2.9E-4,2.3E-4,6.2E-4,5.7E-4,5.3E-4,4.1E-4,4.5E-4,0.0,0.00114,5.7E-4,5.4E-4,3.8E-4,5.5E-4,6.0E-4,0.00228,9.3E-4,5.0E-5,5.6E-4,4.0E-4,0.00106,0.0,1.2E-4,2.8E-4,1.7E-4,5.5E-4,4.6E-4,2.8E-4,0.00108,0.00108,4.0E-4,5.4E-4,8.0E-5,education-science
0.00297,7.7E-4,4.4E-4,0.00131,0.00371,0.00114,2.1E-4,0.0,2.8E-4,5.2E-4,2.6E-4,6.9E-4,2.1E-4,0.00117,8.9E-4,0.0,0.0012,0.00113,4.2E-4,5.0E-4,1.5E-4,0.00107,0.0021,1.0E-4,3.0E-5,4.9E-4,6.4E-4,0.00105,0.0,1.4E-4,6.8E-4,3.0E-4,6.2E-4,1.6E-4,2.5E-4,0.00159,5.0E-4,5.0E-5,4.5E-4,2.0E-4,education-science
0.00101,2.4E-4,0.00142,0.00108,0.00345,8.4E-4,0.0061,3.5E-4,2.9E-4,4.3E-4,8.0E-5,9.0E-5,2.4E-4,0.0,5.0E-4,0.0,0.00108,3.2E-4,1.8E-4,2.0E-4,4.1E-4,2.7E-4,0.00206,8.1E-4,1.2E-4,4.9E-4,1.2E-4,6.5E-4,0.0,0.0,1.2E-4,0.00107,4.5E-4,0.0014,3.0E-4,5.1E-4,7.3E-4,4.6E-4,6.3E-4,2.6E-4,education-science
0.00395,3.9E-4,1.0E-4,9.2E-4,0.00313,3.7E-4,1.9E-4,0.0,0.0,7.1E-4,5.0E-5,9.7E-4,3.0E-4,0.0,7.0E-5,0.0,6.8E-4,1.4E-4,1.7E-4,0.0,1.3E-4,1.0E-5,2.2E-4,2.2E-4,0.0,1.1E-4,1.0E-5,7.0E-5,0.0,0.0,1.4E-4,6.0E-5,6.0E-5,3.0E-5,0.0,0.0,7.0E-5,0.0,2.6E-4,6.0E-5,education-science
7.0E-4,2.0E-4,0.00127,2.0E-4,0.00116,4.8E-4,4.0E-5,3.3E-4,4.0E-5,1.8E-4,4.0E-5,2.1E-4,2.9E-4,0.0,5.0E-5,0.0,3.6E-4,1.9E-4,4.0E-5,0.0,0.0,6.0E-5,8.0E-5,0.0,0.0,3.0E-5,1.0E-5,4.0E-5,0.0,0.0,5.9E-4,6.0E-5,5.0E-5,0.00205,3.0E-5,0.0,3.0E-5,2.6E-4,3.5E-4,0.0,education-science
0.00212,4.9E-4,6.0E-4,0.00219,0.00355,0.00102,2.8E-4,2.0E-4,5.0E-5,1.6E-4,1.3E-4,1.5E-4,4.4E-4,8.0E-5,2.4E-4,0.0,0.00176,6.4E-4,3.7E-4,2.5E-4,2.7E-4,3.9E-4,0.00235,0.0014,3.8E-4,5.7E-4,1.1E-4,6.1E-4,0.0,0.0,1.5E-4,6.0E-5,2.9E-4,2.9E-4,9.0E-5,8.3E-4,8.8E-4,2.0E-5,3.6E-4,0.0,education-science
